reviews_sql_good_feedback,days_since_created,order_items_item_gross_margin_percentage,order_items_gross_margin,products_brand,products_category,products_department,products_retail_price,distribution_centers_name
Yes,156,0.93012078194745818,59.527730044637323,Hanes,Active,Men,11.989999771118164,Houston TX
Yes,99,0.87385311124338827,51.9942601189816,Hanes,Socks,Men,11.989999771118164,Houston TX
No,35,0.8957536127636333,64.4942601189816,Hanes,Socks,Men,11.989999771118164,Houston TX
Yes,59,0.80514694206070225,31.014260576745272,Hanes,Socks,Men,11.989999771118164,Houston TX
Yes,139,0.50252835714962185,4.5177298157554873,Hanes,Active,Men,11.989999771118164,Houston TX
Yes,166,0.925462167410622,55.527730044637323,Hanes,Active,Men,11.989999771118164,Houston TX
Yes,105,0.91366759063439251,79.43426256038785,Hanes,Socks,Men,11.989999771118164,Houston TX
Yes,176,0.65610500602875244,14.434310132632554,Hanes,Socks,Men,11.989999771118164,Houston TX
Yes,132,0.85067546439275132,25.477730807576776,Hanes,Active,Men,11.989999771118164,Houston TX
Yes,34,0.85269203341722566,25.887730654988886,Hanes,Active,Men,11.989999771118164,Houston TX
No,38,0.81465458533792445,19.551710048110188,Hanes,Active,Men,11.989999771118164,Houston TX
Yes,171,0.812309588247405,32.4842617974484,Hanes,Socks,Men,11.989999771118164,Houston TX
Yes,176,0.26321749112263976,1.5977302162987002,Hanes,Active,Men,11.989999771118164,Houston TX
Yes,105,0.50197436711127852,4.5077295868736513,Hanes,Active,Men,11.989999771118164,Houston TX
Yes,100,0.940457064052449,70.637730654988886,Hanes,Active,Men,11.989999771118164,Houston TX
Yes,107,0.65571439305901469,8.5177298157554873,Hanes,Active,Men,11.989999771118164,Houston TX
Yes,96,0.940457064052449,70.637730654988886,Hanes,Active,Men,11.989999771118164,Houston TX
Yes,137,0.88962147233796474,60.4942601189816,Hanes,Socks,Men,11.989999771118164,Houston TX
Yes,162,0.96805521460455246,135.52773004463734,Hanes,Active,Men,11.989999771118164,Houston TX
Yes,171,0.940457064052449,70.637730654988886,Hanes,Active,Men,11.989999771118164,Houston TX
Yes,127,0.92825338787274492,57.551710048110188,Hanes,Active,Men,11.989999771118164,Houston TX
Yes,76,0.763371955257719,14.427729663167597,Hanes,Active,Men,11.989999771118164,Houston TX
Yes,170,0.84363041914545,40.4942601189816,Hanes,Socks,Men,11.989999771118164,Houston TX
Yes,120,0.85087462522524959,25.517729815755487,Hanes,Active,Men,11.989999771118164,Houston TX
Yes,137,0.65883000540825454,14.4942601189816,Hanes,Socks,Men,11.989999771118164,Houston TX
Yes,45,0.42219091506786727,5.4842598900997643,Hanes,Socks,Men,11.989999771118164,Houston TX
Yes,49,0.86350718945408711,47.4842617974484,Hanes,Socks,Men,11.989999771118164,Houston TX
Yes,156,0.84836889129255755,41.9942601189816,Hanes,Socks,Men,11.989999771118164,Houston TX
Yes,164,0.699770404759264,17.4942601189816,Hanes,Socks,Men,11.989999771118164,Houston TX
Yes,145,0.87909516754723083,32.51773172310412,Hanes,Active,Men,11.989999771118164,Houston TX
No,82,0.68032380067685827,9.5177298157554873,Hanes,Active,Men,11.989999771118164,Houston TX
Yes,148,0.55277300446373234,5.5277300446373232,Hanes,Active,Men,11.989999771118164,Houston TX
Yes,154,0.558226016354771,9.4842598900997643,Hanes,Socks,Men,11.989999771118164,Houston TX
Yes,104,0.53703208840517869,5.1877298920494326,Hanes,Active,Men,11.989999771118164,Houston TX
Yes,83,0.94440332667013482,75.561712184340649,Hanes,Active,Men,11.989999771118164,Houston TX
Yes,147,0.93610129887319571,65.517727908406854,Hanes,Active,Men,11.989999771118164,Houston TX
Yes,154,0.8881652971329872,35.51773172310412,Hanes,Active,Men,11.989999771118164,Houston TX
Yes,157,0.68450022731526983,16.284261034508944,Hanes,Socks,Men,11.989999771118164,Houston TX
Yes,130,0.77760770722908445,26.2442601189816,Hanes,Socks,Men,11.989999771118164,Houston TX
Yes,55,0.94408963526940737,75.517727908406854,Hanes,Active,Men,11.989999771118164,Houston TX
Yes,176,0.87693491269949608,53.4842617974484,Hanes,Socks,Men,11.989999771118164,Houston TX
Yes,83,0.8821536267337805,33.477730807576776,Hanes,Active,Men,11.989999771118164,Houston TX
Yes,63,0.91315980669198682,47.027730044637323,Hanes,Active,Men,11.989999771118164,Houston TX
No,125,0.925462167410622,55.527730044637323,Hanes,Active,Men,11.989999771118164,Houston TX
Yes,69,0.9000700330178939,67.604260729333163,Hanes,Socks,Men,11.989999771118164,Houston TX
Yes,129,0.79671500202896928,17.527730044637323,Hanes,Active,Men,11.989999771118164,Houston TX
Yes,71,0.58932324936932934,6.4177303879600771,Hanes,Active,Men,11.989999771118164,Houston TX
No,133,0.82566666696220636,29.724000010639429,Calvin Klein,Intimates,Women,12.0,Houston TX
Yes,152,0.816698597698298,29.833998776972294,Calvin Klein,Intimates,Women,12.0,Houston TX
Yes,65,0.90770588250940332,61.724000010639429,Calvin Klein,Intimates,Women,12.0,Houston TX
Yes,64,0.89671392980872811,53.758000776171684,Calvin Klein,Intimates,Women,12.0,Houston TX
Yes,91,0.73456000030040736,18.364000007510185,Calvin Klein,Intimates,Women,12.0,Houston TX
Yes,131,0.91271140506260051,50.19000169634819,Fruit of the Loom,Socks & Hosiery,Women,12.0,Savannah GA
Yes,91,0.91532419198147563,68.75000061839819,Fruit of the Loom,Plus,Women,12.0,Savannah GA
Yes,65,0.62819519451188865,8.1099998652935028,Fruit of the Loom,Socks & Hosiery,Women,12.0,Savannah GA
Yes,175,0.91377777771817315,49.343999996781349,Fruit of the Loom,Active,Men,12.0,Savannah GA
Yes,47,0.65689777979639219,9.1899997889995575,Fruit of the Loom,Socks & Hosiery,Women,12.0,Savannah GA
No,162,0.57600000053644185,8.640000008046627,Fruit of the Loom,Plus,Women,12.0,Savannah GA
Yes,10,0.9315294117173728,63.343999996781349,Fruit of the Loom,Active,Men,12.0,Savannah GA
Yes,88,0.97000000011175869,155.20000001788139,Fruit of the Loom,Socks & Hosiery,Women,12.0,Savannah GA
Yes,174,0.8069748663088343,29.8500016592443,Fruit of the Loom,Socks,Men,12.0,Savannah GA
Yes,179,0.89577142662320819,62.703999863624574,Hanes,Socks,Men,12.800000190734863,Houston TX
Yes,154,0.40440815213261816,4.9539998636245723,Hanes,Socks,Men,12.800000190734863,Houston TX
Yes,152,-0.20197692422445038,-1.2259999647140507,Hanes,Socks,Men,12.800000190734863,Houston TX
Yes,138,0.76479999569257107,18.355199896621706,Hanes,Active,Men,12.800000190734863,Houston TX
Yes,68,0.45307345930126985,6.044000016212463,Hanes,Socks,Men,12.800000190734863,Houston TX
Yes,126,0.93127980802186772,95.921820226252379,Hanes,Intimates,Women,12.9399995803833,Houston TX
Yes,132,0.73578899098207973,21.234870728832782,Hanes,Socks,Men,12.989999771118164,Houston TX
Yes,36,0.15182090370950282,1.3648698895993832,Hanes,Socks,Men,12.989999771118164,Houston TX
Yes,156,0.8012218519240295,30.734870728832782,Hanes,Socks,Men,12.989999771118164,Houston TX
Yes,173,0.87280851068424725,52.324870881420672,Hanes,Socks,Men,12.989999771118164,Houston TX
Yes,68,-0.90152854022280238,-3.615129652636945,Hanes,Socks,Men,12.989999771118164,Houston TX
Yes,141,0.70983999893069272,17.745999973267317,Fruit of the Loom,Socks,Men,13.0,Savannah GA
Yes,141,0.78432277499528247,23.521839842591284,Hanes,Intimates,Women,13.119999885559082,Houston TX
No,66,0.64738881138221371,14.236079814119339,Hanes,Sleep & Lounge,Women,13.119999885559082,Houston TX
Yes,103,0.90184911446836924,71.246080043001172,Hanes,Sleep & Lounge,Women,13.119999885559082,Houston TX
Yes,146,0.8859717653382525,60.246080043001172,Hanes,Sleep & Lounge,Women,13.119999885559082,Houston TX
Yes,152,0.50998787712202476,6.7318398807382582,Hanes,Intimates,Women,13.119999885559082,Houston TX
Yes,81,0.012239483923693204,0.0960799476337435,Hanes,Sleep & Lounge,Women,13.119999885559082,Houston TX
Yes,79,0.80610353509502253,32.236081721467968,Hanes,Sleep & Lounge,Women,13.119999885559082,Houston TX
Yes,175,0.060016523509354561,0.36430030800430124,ASICS,Active,Women,13.649999618530273,Memphis TN
Yes,72,0.92777595109294841,73.294300136342926,ASICS,Active,Women,13.649999618530273,Memphis TN
Yes,148,0.85732183985555088,34.284301814809723,ASICS,Active,Women,13.649999618530273,Memphis TN
Yes,114,0.38165501508384947,3.8165501508384949,ASICS,Active,Women,13.649999618530273,Memphis TN
Yes,71,0.715248351212192,17.28040005614832,Hanes,Intimates,Women,13.649999618530273,Houston TX
Yes,66,0.84649893503806961,35.510630970674455,Hanes,Active,Men,13.729999542236328,Houston TX
No,112,0.80606245207056881,26.592001646757126,Champion,Active,Women,14.0,Chicago IL
Yes,29,0.78666221805472447,23.591999739408493,Champion,Active,Women,14.0,Chicago IL
No,106,0.87602591224612458,60.839996932074428,Hanes,Socks,Men,14.0,Houston TX
Yes,96,0.14619108251344237,1.1475999837886546,Fruit of the Loom,Underwear,Men,14.199999809265137,Savannah GA
No,130,0.79128571919032509,27.695000171661377,Fruit of the Loom,Intimates,Women,14.609999656677246,Savannah GA
Yes,160,0.87070963011942393,65.399000849708912,Hanes,Socks,Men,14.9399995803833,Houston TX
Yes,132,0.72246358117156384,25.27900191782415,Hanes,Socks,Men,14.9399995803833,Houston TX
Yes,52,0.88964772999269714,78.28900023935735,Hanes,Socks,Men,14.9399995803833,Houston TX
Yes,158,-0.59983517067755165,-3.64099958898127,Hanes,Socks,Men,14.9399995803833,Houston TX
No,122,0.82016667109921015,44.28900023935735,Hanes,Socks,Men,14.9399995803833,Houston TX
Yes,75,0.87550000306868392,68.28900023935735,Hanes,Socks,Men,14.9399995803833,Houston TX
Yes,50,0.8601727834793168,59.738997187599537,Hanes,Socks,Men,14.9399995803833,Houston TX
Yes,67,0.74431279942899,28.268999781593681,Hanes,Socks,Men,14.9399995803833,Houston TX
No,78,0.78420000531905221,35.28900023935735,Hanes,Socks,Men,14.9399995803833,Houston TX
Yes,83,0.67081356743584253,19.789000239357353,Hanes,Socks,Men,14.9399995803833,Houston TX
Yes,152,0.65280657851121027,18.258999552711845,Hanes,Socks,Men,14.9399995803833,Houston TX
Yes,105,0.82340426506214637,45.279001917824147,Hanes,Socks,Men,14.9399995803833,Houston TX
Yes,99,0.73025000664881534,26.289000239357353,Hanes,Socks,Men,14.9399995803833,Houston TX
Yes,168,0.61249002523562246,15.348999705299736,Hanes,Socks,Men,14.9399995803833,Houston TX
Yes,130,0.75716430725053763,30.27900191782415,Hanes,Socks,Men,14.9399995803833,Houston TX
Yes,132,0.8047064378916029,32.180211801958237,Fruit of the Loom,Plus,Women,14.989999771118164,Savannah GA
No,159,0.928624999942258,111.43499999307096,Champion,Intimates,Women,15.0,Chicago IL
No,95,0.71535393939862091,21.525000145658851,Champion,Intimates,Women,15.0,Chicago IL
No,133,0.36257503833226856,5.4349997416138649,Hanes,Sleep & Lounge,Women,15.0,Houston TX
Yes,164,0.76243163253346968,30.665001191198826,Hanes,Sleep & Lounge,Women,15.0,Houston TX
No,170,0.760826036369736,30.395000733435154,Hanes,Sleep & Lounge,Women,15.0,Houston TX
Yes,45,0.22943545778618191,2.8449995890259743,Hanes,Sleep & Lounge,Women,15.0,Houston TX
Yes,88,0.61779999881982806,15.4449999704957,Hanes,Sleep & Lounge,Women,15.0,Houston TX
Yes,149,0.958991416182385,223.4449999704957,Hanes,Sleep & Lounge,Women,15.0,Houston TX
Yes,177,0.79670212703182341,37.4449999704957,Hanes,Sleep & Lounge,Women,15.0,Houston TX
Yes,112,0.921903584712212,92.171923494296067,Hanes,Intimates,Women,15.279999732971191,Houston TX
No,126,0.54725925911753026,10.343199788558483,Hanes,Intimates,Women,15.279999732971191,Houston TX
Yes,162,0.870564242217204,65.388080764284439,Gildan,Tops & Tees,Men,15.989999771118164,Memphis TN
Yes,117,0.82400000095367432,39.552000045776367,Champion,Tops & Tees,Men,16.0,Chicago IL
No,92,0.06028919140084895,0.54199981689453125,Champion,Tops & Tees,Men,16.0,Chicago IL
No,115,0.88752496491047372,66.66200065612793,Champion,Tops & Tees,Men,16.0,Chicago IL
No,15,0.81226666768391931,36.552000045776367,Champion,Tops & Tees,Men,16.0,Chicago IL
Yes,40,0.11073684692382812,1.0520000457763672,Champion,Tops & Tees,Men,16.0,Chicago IL
Yes,30,0.92960000038146973,111.55200004577637,Champion,Tops & Tees,Men,16.0,Chicago IL
Yes,99,0.75800209729309931,28.804079697137773,Nike,Socks,Men,16.190000534057617,Philadelphia PA
No,123,0.61478487740543952,12.289549558621644,Hanes,Active,Women,16.850000381469727,Houston TX
Yes,126,0.95496895215811073,190.98424598790169,Gildan,Tops & Tees,Men,16.959999084472656,Memphis TN
Yes,80,0.36376062893589511,4.361489857683182,New Balance,Active,Women,16.989999771118164,Houston TX
No,160,0.11763523138858618,1.1739995554089546,Champion,Tops & Tees,Men,17.0,Chicago IL
Yes,122,0.73343999937176707,18.335999984294176,Champion,Active,Men,17.0,Chicago IL
No,65,0.87397333294153212,65.54799997061491,Champion,Socks,Men,17.0,Chicago IL
No,165,0.754683544977179,29.810000026598573,Hanes,Tops & Tees,Men,17.0,Houston TX
Yes,136,0.70860041184893841,17.715010296223461,Hanes,Sleep & Lounge,Men,17.469999313354492,Houston TX
Yes,150,-0.20016301445715043,-1.2149895321151618,Hanes,Sleep & Lounge,Men,17.469999313354492,Houston TX
Yes,134,0.67197999979369338,16.799499994842336,Hanes,Underwear,Men,17.75,Houston TX
Yes,143,0.90159649104941963,77.086499984725378,Hanes,Underwear,Men,17.75,Houston TX
No,174,0.78962271548995033,23.649200931358337,Columbia,Accessories,Men,17.899999618530273,Port Authority of New York/New Jersey NY/NJ
Yes,87,0.69845385444725927,18.159800215628742,Columbia,Accessories,Men,17.899999618530273,Port Authority of New York/New Jersey NY/NJ
Yes,44,0.68393220272609745,20.175999980419874,Calvin Klein,Underwear,Men,18.0,Houston TX
Yes,28,0.68919999934732912,20.675999980419874,Calvin Klein,Underwear,Men,18.0,Houston TX
Yes,125,0.84909999985247853,50.94599999114871,Calvin Klein,Underwear,Men,18.0,Houston TX
Yes,138,0.035335660907060563,0.29999975301325321,Calvin Klein,Underwear,Men,18.0,Houston TX
Yes,65,0.87203124971711077,55.809999981895089,Calvin Klein,Underwear,Men,18.0,Houston TX
Yes,155,0.83616723858537589,41.800001660361886,Calvin Klein,Underwear,Men,18.0,Houston TX
No,166,0.7667833885358124,30.655999522656202,Calvin Klein,Underwear,Men,18.0,Houston TX
Yes,146,0.879558823263163,59.809999981895089,Calvin Klein,Underwear,Men,18.0,Houston TX
Yes,38,0.82937499962281436,39.809999981895089,Calvin Klein,Underwear,Men,18.0,Houston TX
Yes,99,0.38453371635125638,5.0719995573163033,Fruit of the Loom,Active,Women,18.0,Savannah GA
Yes,155,0.20313970144613036,2.5879997499287128,Fruit of the Loom,Intimates,Women,18.0,Savannah GA
Yes,112,0.78394161467167411,28.998001642525196,Fruit of the Loom,Active,Women,18.0,Savannah GA
Yes,175,0.86167694915151449,51.6920016258955,Fruit of the Loom,Active,Women,18.0,Savannah GA
Yes,152,0.33730612056595938,4.1319999769330025,Fruit of the Loom,Active,Women,18.0,Savannah GA
Yes,152,0.98881727577097389,892.90200002118945,Fruit of the Loom,Intimates,Women,18.0,Savannah GA
Yes,160,0.6617499990388751,15.881999976933002,Fruit of the Loom,Active,Women,18.0,Savannah GA
Yes,85,0.80420105824591881,32.160001669079065,Tommy Hilfiger,Underwear,Men,18.0,Memphis TN
Yes,119,0.11769120117103492,1.6464998774454003,Nike,Socks,Men,18.989999771118164,Philadelphia PA
Yes,96,0.32522200835931303,4.8783301253896951,Ralph Lauren,Shorts,Men,18.989999771118164,Savannah GA
No,99,0.89603093350481011,61.404998779296875,Champion,Active,Men,19.0,Chicago IL
Yes,73,0.89084808622033429,66.911600299739831,Hanes,Underwear,Men,19.200000762939453,Houston TX
Yes,173,0.4685646136808802,7.5438904590053859,Fruit of the Loom,Active,Men,19.489999771118164,Savannah GA
Yes,116,0.79628309708418232,33.443890077535656,Fruit of the Loom,Active,Men,19.489999771118164,Savannah GA
Yes,35,-0.070852336365830965,-0.56611015134617659,Fruit of the Loom,Active,Men,19.489999771118164,Savannah GA
Yes,168,0.65775560310142633,16.443890077535659,Fruit of the Loom,Active,Men,19.489999771118164,Savannah GA
Yes,117,0.65775560310142633,16.443890077535659,Fruit of the Loom,Active,Men,19.489999771118164,Savannah GA
Yes,146,0.41356341103624272,6.03389023012355,Fruit of the Loom,Active,Men,19.489999771118164,Savannah GA
Yes,27,0.61020001708106808,13.393890840475112,Fruit of the Loom,Active,Men,19.489999771118164,Savannah GA
Yes,149,0.92869908397946377,111.44389007753566,Fruit of the Loom,Active,Men,19.489999771118164,Savannah GA
Yes,144,0.786043771859317,31.433891756002456,Fruit of the Loom,Active,Men,19.489999771118164,Savannah GA
Yes,166,0.85739816795892765,51.443890077535656,Fruit of the Loom,Active,Men,19.489999771118164,Savannah GA
Yes,106,0.85737440101563578,51.433891756002453,Fruit of the Loom,Active,Men,19.489999771118164,Savannah GA
No,111,0.8818529415738714,59.966000027023256,Levi's,Accessories,Men,19.5,Los Angeles CA
No,93,-0.0055069090261591442,-0.044000201858580112,Levi's,Accessories,Men,19.5,Los Angeles CA
No,45,0.8790390629619651,56.258500029565766,Levi's,Accessories,Men,19.5,Los Angeles CA
No,125,0.70233419632800886,18.95599979814142,Levi's,Accessories,Men,19.5,Los Angeles CA
No,94,0.67864000108093026,16.966000027023256,Levi's,Accessories,Men,19.5,Los Angeles CA
No,97,0.84517000059131531,42.258500029565766,Levi's,Accessories,Men,19.5,Los Angeles CA
No,119,0.92733222041412788,111.2334970086813,Levi's,Accessories,Men,19.5,Los Angeles CA
Yes,134,0.73211070242441689,21.95599979814142,Levi's,Accessories,Men,19.5,Los Angeles CA
No,133,0.69697258494218928,23.655248575791717,Champion,Tops & Tees,Men,19.590000152587891,Chicago IL
No,141,0.45474138261241215,9.0902801343400768,Champion,Tops & Tees,Men,19.889999389648438,Chicago IL
No,146,0.56383674523377614,14.090280134340077,Champion,Tops & Tees,Men,19.889999389648438,Chicago IL
Yes,92,0.56401121452887648,14.100280363221913,Champion,Tops & Tees,Men,19.889999389648438,Chicago IL
No,64,0.3710490660840603,6.4302802869279674,Champion,Tops & Tees,Men,19.889999389648438,Chicago IL
Yes,49,0.7935268147803326,41.890281278749256,Champion,Tops & Tees,Men,19.889999389648438,Chicago IL
No,147,0.68849045115976981,24.09028204168871,Champion,Tops & Tees,Men,19.889999389648438,Chicago IL
No,122,0.72750700908054777,29.100280363221913,Champion,Tops & Tees,Men,19.889999389648438,Chicago IL
No,145,0.50433288993964143,11.090280134340077,Champion,Tops & Tees,Men,19.889999389648438,Chicago IL
No,139,0.636554860954849,19.090280134340077,Champion,Tops & Tees,Men,19.889999389648438,Chicago IL
Yes,159,0.27286725795826788,4.0902801343400768,Champion,Tops & Tees,Men,19.889999389648438,Chicago IL
No,130,0.72750700908054777,29.100280363221913,Champion,Tops & Tees,Men,19.889999389648438,Chicago IL
Yes,164,0.74548570098145128,32.048431536465586,Columbia,Plus,Women,19.930000305175781,Port Authority of New York/New Jersey NY/NJ
No,158,0.83299378074799024,37.476391594004482,Columbia,Accessories,Women,19.930000305175781,Port Authority of New York/New Jersey NY/NJ
No,115,0.63959916085109114,15.350379860426187,Columbia,Accessories,Men,19.930000305175781,Port Authority of New York/New Jersey NY/NJ
Yes,106,0.81764049763331315,49.058429857998789,Columbia,Plus,Women,19.930000305175781,Port Authority of New York/New Jersey NY/NJ
